relative_path,lane_case,scenario_group,file_name,extension,role,size_bytes,modified_iso
2lane/80/80-3070/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-3070/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-3070/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-3070/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-3070/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-3070/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-3070/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-3070/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/80/80-4060/00h10m00.EST,2lane,80,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-4060/00h20m00.EST,2lane,80,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-4060/00h30m00.EST,2lane,80,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-4060/00h40m00.EST,2lane,80,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-4060/00h50m00.EST,2lane,80,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/01h00m00.EST,2lane,80,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-4060/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-4060/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-4060/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/80/80-5050/00h10m00.EST,2lane,80,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-5050/00h20m00.EST,2lane,80,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-5050/00h30m00.EST,2lane,80,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-5050/00h40m00.EST,2lane,80,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-5050/00h50m00.EST,2lane,80,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/01h00m00.EST,2lane,80,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-5050/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-5050/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-5050/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/80/80-6040/00h10m00.EST,2lane,80,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-6040/00h20m00.EST,2lane,80,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-6040/00h30m00.EST,2lane,80,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-6040/00h40m00.EST,2lane,80,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-6040/00h50m00.EST,2lane,80,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/01h00m00.EST,2lane,80,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-6040/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-6040/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-6040/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/80/80-7030/00h10m00.EST,2lane,80,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-7030/00h20m00.EST,2lane,80,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-7030/00h30m00.EST,2lane,80,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-7030/00h40m00.EST,2lane,80,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-7030/00h50m00.EST,2lane,80,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/01h00m00.EST,2lane,80,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-7030/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-7030/ActionsMess,2lane,80,ActionsMess,,AIMSUN2 message/action control file,92,2002-06-08 00:01:28
2lane/80/80-7030/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-7030/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/80/80-7030/VMSMessages,2lane,80,VMSMessages,,AIMSUN2 message/action control file,63,2002-06-08 00:01:28
2lane/80/80-7030/VehTypesColors,2lane,80,VehTypesColors,,AIMSUN2 vehicle type display/support file,280,2002-06-08 00:01:28
2lane/80/80-8020/00h10m00.EST,2lane,80,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-8020/00h20m00.EST,2lane,80,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-8020/00h30m00.EST,2lane,80,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-8020/00h40m00.EST,2lane,80,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-8020/00h50m00.EST,2lane,80,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/01h00m00.EST,2lane,80,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-8020/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-8020/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-8020/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/80/80-9010/00h10m00.EST,2lane,80,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-9010/00h20m00.EST,2lane,80,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-9010/00h30m00.EST,2lane,80,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-9010/00h40m00.EST,2lane,80,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-9010/00h50m00.EST,2lane,80,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/01h00m00.EST,2lane,80,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/01h10m00.EST,2lane,80,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/01h20m00.EST,2lane,80,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/01h30m00.EST,2lane,80,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/01h40m00.EST,2lane,80,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/01h50m00.EST,2lane,80,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:28
2lane/80/80-9010/02h00m00.EST,2lane,80,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/80/80-9010/GLOBAL.EST,2lane,80,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:28
2lane/80/80-9010/Incidents,2lane,80,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:28
2lane/90/90-1090/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/90/90-1090/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:28
2lane/90/90-1090/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-1090/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-1090/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-1090/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
2lane/90/90-1090/Incidents,2lane,90,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:30
2lane/90/90-2080/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-2080/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-2080/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-2080/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-2080/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-2080/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
2lane/90/90-2080/Incidents,2lane,90,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:30
2lane/90/90-3070/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-3070/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-3070/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-3070/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-3070/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-3070/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
2lane/90/90-3070/Incidents,2lane,90,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:30
2lane/90/90-4060/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-4060/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-4060/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-4060/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-4060/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-4060/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
2lane/90/90-4060/Incidents,2lane,90,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:30
2lane/90/90-5050/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-5050/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-5050/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-5050/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-5050/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-5050/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
2lane/90/90-5050/Incidents,2lane,90,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:30
2lane/90/90-6040/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-6040/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-6040/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-6040/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-6040/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-6040/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
2lane/90/90-6040/Incidents,2lane,90,Incidents,,AIMSUN2 incident definition file,100,2002-06-08 00:01:30
2lane/90/90-7030/00h10m00.EST,2lane,90,00h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-7030/00h20m00.EST,2lane,90,00h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-7030/00h30m00.EST,2lane,90,00h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-7030/00h40m00.EST,2lane,90,00h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,6058,2002-06-08 00:01:30
2lane/90/90-7030/00h50m00.EST,2lane,90,00h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/01h00m00.EST,2lane,90,01h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/01h10m00.EST,2lane,90,01h10m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/01h20m00.EST,2lane,90,01h20m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/01h30m00.EST,2lane,90,01h30m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/01h40m00.EST,2lane,90,01h40m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/01h50m00.EST,2lane,90,01h50m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/02h00m00.EST,2lane,90,02h00m00.EST,.EST,AIMSUN2 statistics/output snapshot,5887,2002-06-08 00:01:30
2lane/90/90-7030/GLOBAL.EST,2lane,90,GLOBAL.EST,.EST,AIMSUN2 global statistics/output file,6046,2002-06-08 00:01:30
